file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcode.designer.vb,340,d78bb49f6c057424,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcode.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcode.vb,31,48fb9e005ad4f98a,Imports DevExpress.XtraPrinting,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDouble.designer.vb,416,79b7acc74d31961b,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDouble.resx,204,dac722d9920d6a4f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDouble.vb,89,0de5e574a3324e5b,Imports DevExpress.XtraPrinting,End Class,0,0,1,2,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDoubleColor.designer.vb,463,82dd2d8277d30ce7,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDoubleColor.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeDoubleColor.vb,89,429fc9f1b6831880,Imports DevExpress.XtraPrinting,End Class,0,0,1,2,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeSingle.designer.vb,1891,ad266a496d2cdc67,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeSingle.resx,483,28a72c74a37b92e9,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintBarcodeSingle.vb,153,8697e0eaea09ce17,Imports DevExpress.XtraPrinting,End Class,0,0,2,2,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode.designer.vb,247,d26c07800a4286da,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode.vb,28,390ec46da3caa353,Imports DevExpress.XtraPrinting,End Class,0,0,0,1,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_WO.designer.vb,230,78e18de54204b3b7,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_WO.resx,174,3553b0ed5722e44f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_WO.vb,29,fee534032a1708a3,Imports DevExpress.XtraPrinting,End Class,0,0,0,1,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_new.designer.vb,275,57de8d8213d52d83,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_new.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRPrintQRCode_new.vb,28,0d45a061b7089774,Imports DevExpress.XtraPrinting,End Class,0,0,0,1,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRRoutingSub.designer.vb,318,519c0ee00efe0339,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Alkindo Solution/AlkindoPT.Project/Module/Manufacture/Print Out/XRRoutingSub.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
