file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetClosing.vb,115,17f616eb67b1dc0e,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,5,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetDetail.designer.vb,553,4ff8660de666a99d,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetDetail.resx,141,8948f63b5e3c2f0f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetDetail.vb,544,9409a1b7a36f3030,﻿Imports master_new.ModFunction,End Class,0,0,0,18,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction.designer.vb,767,f27a4694fb0e99f0,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction.resx,132,7fb8bd4e5f2df511,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction.vb,888,331b025bbeb3d41a,﻿Imports Devart.Data.PostgreSql,,0,0,1,23,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction_old.designer.vb,718,19533256c9730885,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction_old.resx,132,95c8be6968c1fd4e,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgetTransaction_old.vb,888,331b025bbeb3d41a,﻿Imports Devart.Data.PostgreSql,,0,0,1,23,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgeting.designer.vb,902,e4433e06538122b9,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgeting.resx,141,61d99f2a92f532c9,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBudgeting.vb,1831,3476be0e24ac66ce,﻿Imports Devart.Data.PostgreSql,End Class,11,0,5,41,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBugdetProjectReport.designer.vb,532,aba304bd9d2610c1,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBugdetProjectReport.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FBugdetProjectReport.vb,823,05066f71f7bd5024,﻿Imports Devart.Data.PostgreSql,End Class,0,2,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FCrossBudget.designer.vb,728,cbee25faf0a45044,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FCrossBudget.resx,132,7fb8bd4e5f2df511,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FCrossBudget.vb,621,cbdc5aef50a15cb4,﻿Imports Devart.Data.PostgreSql,,0,0,2,14,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FProjectBudgetGenerate.designer.vb,763,f2a25c2819e50bee,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
